State,Room Size,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
TN,4bedroom,308676.68180744804,309775.17916595616,310907.38260921545,312051.16805782577,313187.0692210353,314375.34037495364,315695.0072739969,317161.9087861891,318634.7309427587,319986.0347840991,321451.27913236024,323185.8392150082,323931.70370273065,325035.25729371083,326171.59575377137,327318.76284356235,328457.42953291704,329647.962350463,330969.47885138873,332437.8929789328,333911.9521612777,335264.2676496088,336730.33932875836,338465.5760074969,339211.99381950137,340315.9999223499,341452.70844929095,342600.1781819642,343739.0923744568,344929.82760153187,346251.5096341669,347720.0591345212,349194.22902555036,350546.6350520978,352012.7807739359,353748.0780052228,354494.5453374592,355598.59193824604,356735.33358464047,357882.8304025984,359021.76674559695,360212.52008748666,361534.2169345242,363002.7785501844,364476.9583491824,365829.37247852527,367295.5248268774,369030.8274773666,369777.2992414587,370881.34946664335,372018.0940770918,373165.5933190706,374304.53164444765,375495.2866075383,376816.9847804035,378285.5474803334,379759.7281660536,381112.1430205631,382578.2959619608
MO,4bedroom,275941.6189261014,276585.7023150325,277377.11488721095,278112.70718970185,278557.65726207447,279129.54257469374,279711.2585364174,280397.9477635509,280935.9447727356,281400.73303063,281952.911615627,282578.1693413607,283044.8835980496,283686.712447683,284476.375096988,285210.60914856434,285654.50497701863,286225.57200913643,286806.65283987444,287492.8490925716,288030.4634660475,288494.95473068045,289046.9027961643,289671.98159781826,290138.5569776466,290780.2780341734,291569.85701688495,292304.02612832666,292747.8715517039,293318.8994605306,293899.9499246469,294586.12260745285,295123.7186865075,295588.1957514207,296140.1327954003,296765.2030424097,297231.7717823147,297873.4876850818,298663.0626675606,299397.2286741112,299841.07168754155,300412.09772582154,300993.1467380614,301679.31829395343,302216.9134983227,302681.38988432474,303233.3264013487,303858.396239347,304324.9646617867,304966.6803181443,305756.2551093656,306490.42096746643,306934.2638656734,307505.2898145196,308086.3387573429,308772.51025935536,309310.10542190453,309774.5817754468,310326.5182672761
MD,4bedroom,400207.772157843,400375.59053249925,400623.1574078027,400980.0355543171,401375.2299514798,402044.8019406397,402735.8052883034,403194.2891993739,403708.2986177101,404231.8745985699,404955.05464491906,405982.873014798,405822.13315992965,405993.1377254767,406243.61510805914,406603.1519316308,407000.77496511594,407672.56545402575,408365.5953468313,408825.9304572143,409341.630900746,409866.7515916715,410591.34269280185,411620.45002663566,411460.88760874514,411632.9677341102,411884.42761422234,412244.8619252044,412643.3047914398,413315.84417747124,414009.5581694405,414470.5181876409,414986.78946914605,415512.431606568,416237.4990362912,417267.04148461885,417107.87653315294,417280.3197343542,417532.111275343,417892.84855040617,418291.56816690345,418964.36035751546,419658.3052802723,420119.47624808666,420635.9402268934,421161.7583885769,421886.9866121484,422916.6759417151,422757.6451626606,422930.21092707093,423182.1144265469,423542.9539729439,423941.7670117977,424614.6445414424,425308.6674193138,425769.9095972144,426286.43862468953,426812.31620673713,427537.59870935464
WI,4bedroom,261913.7420316875,262606.1176158249,263435.4147399859,264340.65177845827,265434.84090555145,266474.9918056252,267597.1122052597,268608.20826930803,269629.2849165622,270544.34607161104,271477.3948657922,272414.43379752646,273405.2068919328,274097.6072602861,274926.9241591924,275832.17697547097,276926.3786913061,277966.53963564226,279088.6680493584,280099.7705076549,281120.85225672985,282035.917482402,282968.96952443814,283906.01104755985,284896.78620957356,285589.18822762225,286418.50644278195,287323.76030926825,288417.9628630396,289458.12447594537,290580.2534230976,291591.3563070101,292612.43839567417,293527.5038922965,294460.5561505174,295397.59784612793,296388.37314576644,297080.77527362277,297910.09357639536,298815.3475127859,299909.55012233224,300949.71177973953,302071.84076239844,303082.943674641,304104.0257859089,305019.0913005664,305952.1435731771,306889.1852802689,307879.960589068,308572.3627242334,309401.6810328377,310306.9349738813,311401.13758714014,312441.29924750957,313563.42823253194,314574.53114666016,315595.6132594326,316510.67877529055,317443.7310488591
MN,4bedroom,324229.01264187985,324887.756737185,326041.0645359307,327210.97533771786,328215.8102718075,329337.59502087435,330453.33179077576,331597.02092128294,332705.66260327265,333745.25701517775,334942.80433383177,336351.30473533313,336962.77103699546,337633.92222514184,338799.5907239113,339981.81600637763,340998.9193746261,342132.9266835093,343260.84031041886,344416.6607660186,345537.388411439,346589.02359473007,347798.5666617083,349219.01795682294,349842.3904651093,350525.4033399848,351702.889172058,352896.88760024984,353925.72009187244,355071.41266638774,356210.96786518075,357378.38636229583,358510.668681633,359573.8153334031,360794.8268249771,362226.7036617549,362861.4589891202,363555.81212023954,364744.59580487316,365949.84984049853,366989.8958523916,368146.7600173873,369297.4450336552,370475.95173143805,371619.28079025017,372693.4328753348,373925.4086485157,375368.2087690678,376013.84653567465,376719.04141422943,377918.6263066479,379134.6411619941,380185.4077565636,381352.95241764653,382514.27799330495,383703.3854631135,384857.2756553602,385941.9493835055,387184.4074570362
CO,4bedroom,487814.3482812951,488078.046525568,488748.46026882966,489668.6798555304,490886.5263797663,492103.6605779461,493089.613753963,493915.8131372952,495237.60226958356,497119.2573978225,498892.00065637,500826.01066680026,501837.7793426995,502103.4238626334,502775.40263539145,503696.8806858206,504915.73915964545,506133.6870816915,507120.2945852933,507947.02012326586,509269.2323444046,511151.22768474394,512924.2445129521,514858.4745048561,515870.420071163,516136.20683133096,516808.299981598,517729.8700047003,518948.8024351334,520166.8098267991,521153.4651508153,521980.2291419016,523302.4722837668,525184.4924879267,526957.5293095064,528891.7753783809,529903.7338724213,530169.531027974,530841.632537326,531763.2092820941,532982.1471175196,534200.158855421,535186.8176743106,536013.5844756771,537335.8298773307,539217.8518986205,540990.8901813817,542925.1374252142,543937.096864056,544202.8947793376,544874.9968995991,545796.5741356087,547015.5123660489,548233.5244215875,549220.183495894,550046.950502645,551369.1960694515,553251.2182235431,555024.2566130924
AL,4bedroom,254254.2194704602,254876.9363613435,255660.10501453737,256481.41299840377,257339.60890515352,258168.00307268475,259116.91906066245,260189.98838990467,261444.3566780652,262749.828353205,264106.96826742555,265681.1730477381,266427.9406675697,267051.7446356835,267835.6766111555,268657.52058352757,269516.0928498917,270344.751289059,271293.85284290236,272367.05247250904,273621.5122547863,274927.0481751294,276284.23320095154,277858.4696576616,278605.259519979,279229.0791062886,280013.02204852214,280834.87372151855,281693.4513950957,282522.1136310917,283471.2178509867,284544.41935263755,285798.88044942403,287104.41729278717,288461.6029667342,290035.8398785437,290782.6300604221,291406.44987112057,292190.3929709152,293012.2447545476,293870.8225058109,294699.4847963566,295648.5890545551,296721.7905831019,297976.25169877417,299281.78855539847,300638.9742386572,302213.21115700516,302960.0013434748,303583.82115739706,304367.7642594554,305189.6160446773,306048.19379705674,306876.8560883861,307825.9603471349,308899.1618760681,310153.62299201166,311459.1598488265,312816.345532219
SC,4bedroom,281676.88219046796,282254.78093537246,283029.6212119171,283831.49830233573,284590.4026160846,285261.3281428628,286008.27017954056,286710.2250660593,287386.1899537484,287979.16262545664,288630.14135555126,289406.12480095355,289967.9941067989,290545.882823462,291320.7152949179,292122.5863105514,292881.4858962292,293552.40774309856,294299.3469156634,295001.29957301205,295677.2627257139,296270.23404706275,296921.2117261581,297697.19435355626,298259.0630227401,298836.9512438827,299611.78332966956,300413.65404513275,301172.55339718476,301843.4750622206,302590.41409326234,303292.3666404622,303968.32970743405,304561.30096205825,305212.278589221,305988.26117619954,306550.12981392443,307128.01801058213,307902.85007731215,308704.7207779431,309463.6201184511,310134.541774502,310881.4807985508,311583.4333403079,312259.3964030436,312852.3676543708,313503.34527896746,314279.32786394877,314841.1965001191,315419.08469556697,316193.91676135536,316995.78746125347,317754.686801191,318425.608456798,319172.5474805013,319874.50002198946,320550.4630845158,321143.4343356801,321794.41196015
LA,4bedroom,254469.2791610628,254959.0824637812,255332.50691534692,255714.9007506534,255886.46095265527,256202.91914164647,256463.44023054594,256923.93872950898,257598.4213389868,258237.95690474118,258765.40384769204,259129.97373722325,259526.66681019947,260016.0717894989,260389.8795630733,260771.90451280758,260943.81970764135,261259.93627332116,261520.7861195261,261980.968242638,262655.75531281525,263294.9978842808,263822.7267869508,264187.0253357555,264583.9795303916,265073.1332222336,265447.1828194326,265828.9750529541,266001.1141995865,266317.01524780184,266578.07249478577,267038.0550281186,267713.0341712482,268352.09190349426,268879.99868408334,269244.12605409714,269641.2449806944,270130.24014460854,270504.4422993546,270886.087720857,271058.368150365,271374.13323661307,271635.32132504875,272095.1779445996,272770.2782594241,273409.2193834686,273937.2383806332,274301.2577603027,274698.48061017855,275187.3757647083,275561.67416234716,275943.2269655971,276115.5965252262,276431.27583811665,276692.5464695668,277152.3236547872,277827.50041233556,278466.3679725948,278994.45776303083
KY,4bedroom,241824.27696268418,242543.070240648,243328.54610440007,244036.2227948287,244831.65687946018,245667.13293841292,246557.44666250766,247409.75256735738,248246.45708126138,248949.14348763763,249519.51923091192,250177.37892265557,250884.85533275537,251603.0865833579,252388.16787620855,253095.56755842202,253890.80716963692,254726.14669866857,255616.36457203125,256468.60318494402,257305.26045659248,258007.9136965775,258578.26615541088,259236.10950032968,259943.57443415295,260661.7976278439,261446.8732643456,262154.26897552336,262949.5057988755,263784.8433706902,264675.05986999004,265527.297518243,266363.9541126528,267066.60687718284,267636.9590022234,268294.8021128032,269002.266882109,269720.4899603005,270505.5655157159,271212.96116996714,272008.19795335404,272843.53549711115,273733.75197671325,274585.9896111374,275422.6461958387,276125.2989535529,276695.65107380843,277353.4941810289,278060.9589479762,278779.182024512,279564.257578765,280271.65323220013,281066.89001501416,281902.227558369,282792.4440376887,283644.68167191464,284481.33825647674,285183.9910140932,285754.3431342802
OR,4bedroom,466900.4729106756,467151.1033643024,467995.1637412588,468541.9249575687,469573.6340526956,470714.51956358674,472545.79291477805,473711.6496997444,475113.27086629893,476688.82381323184,478410.46340483514,480761.3329094617,481115.0377784823,481384.38526047644,482245.7611708541,482808.54136687494,483855.0699714409,485009.6653355173,486853.6219725579,488031.2123434176,489443.6885076085,491029.2836509132,492760.21349861316,495119.67762289714,495481.33356304944,495758.03675532056,496626.2175945918,497195.2931795694,498247.64578652196,499407.629062931,501256.57017583156,502438.7717946227,503855.5139254032,505445.0556079559,507179.6364856647,509542.4782578798,509907.25893420755,510186.85288844246,511057.708035003,511629.25768030353,512683.89909471886,513845.99979710707,515696.89978721767,516880.9136062755,518299.33224326564,519890.42489847995,521626.4406150121,523990.6097880897,524356.6184720664,524637.3484831083,525509.2546207358,526081.7765609213,527137.317466658,528300.250308194,530151.9201284797,531336.6461343155,532755.7236309127,534347.4258115989,536084.0054135124
OK,4bedroom,230213.22179479248,230741.49112625603,231503.79704388662,232348.13440009012,233150.34886322235,233876.5797826052,234555.8275317754,235298.27240963775,236002.49921366776,237013.6599212785,237943.5918987791,239072.90382352358,239832.2599348236,240362.80758526345,241126.76960155068,241972.31076757584,242775.40027404012,243502.26725803985,244181.9773593954,244924.75831874632,245629.22941872766,246640.56770384227,247570.62876154133,248700.0345140358,249459.4588282575,249990.05605505963,250754.0541081564,251599.62146915798,252402.73001661946,253129.61084142473,253809.3310035925,254552.11927609748,255256.59569197387,256267.93784118598,257198.00170767817,258327.40950187028,259086.8353001918,259617.43360577864,260381.43244303862,261227.00037404452,262030.10933583928,262756.9904618213,263436.710842913,264179.4992745527,264883.9758061033,265895.3180393984,266825.3819670101,267954.7898056297,268714.21563624527,269244.81396530656,270008.81281962997,270854.3807630392,271657.4897338499,272384.3708663855,273064.091252241,273806.87968734343,274511.3562214111,275522.6984565358,276452.7623854775
CT,4bedroom,366104.46668251365,365947.7459560729,365665.13058581064,365416.91613367584,364988.32738039334,365024.5573366558,365127.7719050047,365413.11368832435,365420.70526209613,366112.6519870829,366465.0444269947,367097.960426613,367423.9335805735,367269.3673122727,366988.6038242183,366741.98117266124,366314.76066465286,366352.16670739016,366456.39219053823,366742.602913985,366750.94139238744,367443.5301253904,367796.47440857097,368429.8647496082,368756.24562763533,368602.02982190816,368321.5675768404,368075.2038611693,367648.2059236306,367685.8032786451,367790.1932058339,368076.545278508,368085.0052548008,368777.6984223144,369130.7324730373,369764.1999745036,370090.6471764119,369936.4883799221,369656.07513761305,369409.7535426661,368982.79181034217,369020.42028584663,369124.8369629085,369411.2120286559,369419.69176883396,370112.40192455763,370465.45057763613,371098.93063067726,371425.3886213949,371271.2390985149,370990.8338274134,370744.5190841833,370317.5632413091,370355.19677913847,370459.6178075633,370745.9966135605,370754.479568701,371447.1924878721,371800.2435162945
IA,4bedroom,213733.06226610605,213998.1094229945,214562.22770890678,215134.46193223214,215693.08635120656,216109.22336069672,216558.20457361595,217021.44456874527,217428.93625265578,217846.00882163318,218101.20159523567,218403.19229151096,218782.81527682053,219046.83102958422,219610.21002781505,220181.9142778625,220740.15874782632,221156.0233531916,221604.80926198023,222067.9092292806,222475.30051632912,222892.3011027118,223147.4422660925,223449.395958729,223828.99241305172,224092.9891435375,224656.35450310778,225228.04897445883,225786.286433257,226202.14601173077,226650.92831632012,227114.02569946827,227521.41513372175,227938.4143916805,228193.5546026029,228495.5076123423,228875.10357703888,229139.09995647072,229702.46506434103,230274.1593552273,230832.39668463517,231248.2561703382,231697.03840841242,232160.1357438703,232567.52514393063,232984.52437737345,233239.66457071833,233541.61756785493,233921.2135235155,234185.20989646867,234748.5749996939,235320.2692872497,235878.50661426966,236294.36609826062,236743.1483351073,237206.24566968507,237613.63506911436,238030.63430210477,238285.77449512525
